"Date" "Open" "High" "Low" "Close" "Volume" "Market Cap" "symbol"
"Jul 07, 2017" 2678.14 2702.82 2458.63 2467.01 "22631" "252,348" "bitbc"
"Jul 06, 2017" 2578.51 2703.38 2551 2681.31 "23092" "244,154" "bitbc"
"Jul 05, 2017" 2561.74 2593.23 2319.64 2577.93 "25361" "242,566" "bitbc"
"Jul 04, 2017" 2572.61 2646.02 2514.85 2562.51 "32102" "243,595" "bitbc"
"Jul 03, 2017" 2295.62 2605.97 2095.07 2574.76 "19127" "217,368" "bitbc"
"Jul 02, 2017" 2466.84 2708.59 2240.42 2297.22 "122091" "233,966" "bitbc"
"Jul 01, 2017" 2531.24 2607.17 2298.58 2468.04 "18129" "242,604" "bitbc"
"Jun 30, 2017" 2459.68 2680.62 2336.45 2515.04 "34833" "238,206" "bitbc"
"Jun 29, 2017" 2591.84 2687.45 2435.68 2457.7 "91565" "251,992" "bitbc"
"Jun 28, 2017" 2533.11 2684.14 2473.46 2594.14 "22697" "251,272" "bitbc"
"Jun 27, 2017" 2516.16 2585.81 2277.78 2521.51 "58021" "251,402" "bitbc"
"Jun 26, 2017" 2583.7 2718.55 2404.72 2516.16 "77541" "257,892" "bitbc"
"Jun 25, 2017" 2507.45 2641.81 2449.98 2584.85 "71749" "250,281" "bitbc"
"Jun 24, 2017" 2766.89 2993.27 2485.79 2506.01 "35046" "276,591" "bitbc"
"Jun 23, 2017" 2638.9 2965.1 2356.08 2765.87 "78758" "263,798" "bitbc"
"Jun 22, 2017" 2659.84 2728.04 2434.78 2636.69 "41137" "263,231" "bitbc"
"Jun 21, 2017" 2667.04 2673.43 2527.65 2650.9 "28050" "271,038" "bitbc"
"Jun 20, 2017" 2612.76 2709.35 2550.82 2666.34 "51153" "265,522" "bitbc"
"Jun 19, 2017" 2546.95 2681.05 2467.02 2613.27 "60849" "259,088" "bitbc"
"Jun 18, 2017" 2562.32 2714.24 2538.61 2544.45 "54804" "260,268" "bitbc"
"Jun 17, 2017" 2396.48 2800.5 2352.44 2563.93 "53699" "243,183" "bitbc"
"Jun 16, 2017" 2406.52 2637.4 2254.15 2396.35 "39988" "244,924" "bitbc"
"Jun 15, 2017" 2494.51 2662.07 1983.53 2399.11 "49409" "254,378" "bitbc"
"Jun 14, 2017" 3423.99 3736.92 2378.32 2493.56 "107282" "340,944" "bitbc"
"Jun 13, 2017" 2682.95 3424.1 2289.84 3424.02 "377726" "267,155" "bitbc"
"Jun 12, 2017" 2997.75 3169.85 2655.16 2684.57 "135514" "298,847" "bitbc"
"Jun 11, 2017" 2964.64 3074.5 2822.37 2995.95 "41384" "296,864" "bitbc"
"Jun 10, 2017" 2874.98 3095.09 2713.22 2965.25 "164796" "228,920" "bitbc"
"Jun 09, 2017" 2957.35 3204.17 2707.92 2874.51 "135111" "191,119" "bitbc"
"Jun 08, 2017" 2793.49 2995.04 2510.43 2958.42 "84392" "167,401" "bitbc"
"Jun 07, 2017" 2929.25 3167.64 2542.22 2792.76 "60164" "175,551" "bitbc"
"Jun 06, 2017" 2809.45 3069.3 2674.29 2932.6 "79044" "170,479" "bitbc"
"Jun 05, 2017" 2539.29 2757.04 2450.91 2657.69 "69138" "161,702" "bitbc"
"Jun 04, 2017" 2547.82 2761.2 2518.47 2540.01 "87267" "162,245" "bitbc"
"Jun 03, 2017" 2395.35 2645.87 2354.86 2548.02 "34285" "154,692" "bitbc"
"Jun 02, 2017" 2397.74 2807.36 2332.5 2394.17 "72770" "153,647" "bitbc"
"Jun 01, 2017" 2418.41 2575.37 2131.7 2393.38 "45339" "155,214" "bitbc"
"May 31, 2017" 2296.47 2631.54 1713.75 2417.99 "64111" "147,387" "bitbc"
"May 30, 2017" 2306.18 2553.11 1720.75 2293.79 "83335" "148,011" "bitbc"
"May 29, 2017" 2209.85 2546.77 2077.31 2300.6 "86922" "137,629" "bitbc"
"May 28, 2017" 2118.16 2394.74 1954.31 2212.08 "148436" "140,495" "bitbc"
"May 27, 2017" 2363.35 2534.01 1586.15 2113.17 "164289" "173,754" "bitbc"
"May 26, 2017" 2562.75 2941.4 2074.73 2365.22 "194873" "205,033" "bitbc"
"May 25, 2017" 2513.87 3279.15 2224.97 2567.76 "116699" "198,948" "bitbc"
"May 24, 2017" 2572.02 2650.24 2256.9 2509.5 "42308" "193,262" "bitbc"
"May 23, 2017" 2353.66 2700.02 2197.39 2568.75 "31534" "176,854" "bitbc"
"May 22, 2017" 2194.38 2411.88 2013.6 2350.08 "60479" "164,886" "bitbc"
"May 21, 2017" 2167.93 2339.07 1984.11 2192.22 "51988" "133,957" "bitbc"
"May 20, 2017" 2479.44 2532.93 2079.55 2167.26 "76239" "140,808" "bitbc"
"May 19, 2017" 2203.47 2531.66 2080.78 2444.17 "14407" "121,830" "bitbc"
"May 18, 2017" 1872.04 2196.26 1872.04 2196.26 "2783" "102,944" "bitbc"
"May 17, 2017" 1870.31 1998.65 1773.83 1875.03 "3267" "104,719" "bitbc"
"May 16, 2017" 1831.71 1968.59 1746.56 1843.72 "9333" "102,558" "bitbc"
"May 15, 2017" 1892.88 1911.84 1781.12 1820.39 "5411" "104,047" "bitbc"
"May 14, 2017" 1891 1934.8 1806.63 1889.54 "5911" "98,450" "bitbc"
"May 13, 2017" 1817.34 1929.89 1751.35 1888.78 "1539" "94,657" "bitbc"
"May 12, 2017" 1896.83 1991.46 1777.98 1823.79 "1431" "98,797" "bitbc"
"May 11, 2017" 1865.4 2015.4 1732.62 1905.29 "4314" "97,160" "bitbc"
"May 10, 2017" 1999.1 2174.77 1790.68 1862.91 "2128" "104,124" "bitbc"
"May 09, 2017" 1920.99 2205.67 1612.71 2015.07 "5638" "100,055" "bitbc"
"May 08, 2017" 1750.17 2119.83 1598.19 1893.57 "14778" "88,358" "bitbc"
"May 07, 2017" 1929.32 1931.52 1490.6 1753.12 "9693" "92,579" "bitbc"
"May 06, 2017" 1889.85 2078.75 1514 1916.25 "10272" "91,252" "bitbc"
"May 05, 2017" 1751.87 2051.49 1676.89 1884.82 "12405" "81,699" "bitbc"
"May 04, 2017" 1619.62 1761.87 1615.59 1751.05 "2053" "74,965" "bitbc"
"May 03, 2017" 1484.95 1714.52 1474.06 1619.62 "290" "70,061" "bitbc"
"May 02, 2017" 1535.48 1663.22 1461.31 1484.47 "1982" "71,830" "bitbc"
"May 01, 2017" 1499.27 1723.8 1459.78 1537.54 "2190" "71,936" "bitbc"
"Apr 30, 2017" 1515.59 1603.49 1450.86 1498.88 "4862" "72,082" "bitbc"
"Apr 29, 2017" 1492.96 1657.92 1469.08 1512.58 "1994" "69,588" "bitbc"
"Apr 28, 2017" 1460.18 1538.6 1447.89 1494.78 "298" "68,060" "bitbc"
"Apr 27, 2017" 1428.42 1469.72 1358.16 1457.4 "382" "66,751" "bitbc"
"Apr 26, 2017" 1420.11 1448.64 1376.72 1427.99 "2903" "66,547" "bitbc"
"Apr 25, 2017" 1407.81 1439.32 1391.92 1423.62 "1437" "64,169" "bitbc"
"Apr 24, 2017" 1406.42 1464.53 1325.1 1410.99 "3698" "62,699" "bitbc"
"Apr 23, 2017" 1425.75 1440 1318.33 1406.16 "320" "63,561" "bitbc"
"Apr 22, 2017" 1345.02 1432.98 1335.57 1426.36 "2108" "60,432" "bitbc"
"Apr 21, 2017" 1355.54 1398.15 1273.31 1343.81 "5560" "54,236" "bitbc"
"Apr 20, 2017" 1376.57 1396.64 1302.74 1353.79 "1058" "57,858" "bitbc"
"Apr 19, 2017" 1439.15 1440.25 1056.25 1379.1 "5530" "59,409" "bitbc"
"Apr 18, 2017" 1289.4 1449.76 1267.4 1439.69 "47" "53,227" "bitbc"
"Apr 17, 2017" 1292.64 1350.08 1248.24 1291.33 "20" "53,361" "bitbc"
"Apr 16, 2017" 1325.91 1432.47 1287.95 1290.64 "1913" "55,000" "bitbc"
"Apr 15, 2017" 1315.56 1544.66 1315.56 1329.36 "594" "52,176" "bitbc"
"Apr 14, 2017" 1286.64 1383.09 1265.82 1313.76 "236" "51,685" "bitbc"
"Apr 13, 2017" 1357.93 1413.67 1279.52 1285.08 "754" "52,536" "bitbc"
"Apr 12, 2017" 1251 1368.95 1240.78 1358.37 "46" "48,399" "bitbc"
"Apr 11, 2017" 1246.78 1298.25 1216.72 1250.94 "11" "48,235" "bitbc"
"Apr 10, 2017" 1287.73 1287.73 1218.95 1246.7 "411" "49,820" "bitbc"
"Apr 09, 2017" 1182.99 1413.3 1165.55 1288.6 "372" "45,507" "bitbc"
"Apr 08, 2017" 1159.78 1195.86 1142.46 1187.32 "189" "44,614" "bitbc"
"Apr 07, 2017" 1181.53 1194.68 1130.37 1162.15 "185" "45,451" "bitbc"
"Apr 06, 2017" 1247.94 1270.19 1151.28 1181.37 "188" "48,133" "bitbc"
"Apr 05, 2017" 1231.05 1281.58 1187.97 1253.03 "200" "47,376" "bitbc"
"Apr 04, 2017" 1324.54 1363.44 1200.26 1226.27 "438" "57,127" "bitbc"
"Apr 03, 2017" 1208.73 1496.59 1071.75 1309.07 "9019" "51,576" "bitbc"
"Apr 02, 2017" 1157.94 1636.68 1156.5 1210.96 "11385" "50,544" "bitbc"
"Apr 01, 2017" 1145.9 1224.89 1097.22 1156.59 "0" "50,019" "bitbc"
"Mar 31, 2017" 1196.8 1305.5 1067.71 1143.53 "1342" "51,403" "bitbc"
"Mar 30, 2017" 1156.57 1217.06 1101.13 1200.12 "96" "49,316" "bitbc"
"Mar 29, 2017" 1050.74 1266.57 1029.87 1154.75 "4061" "45,679" "bitbc"
"Mar 28, 2017" 1068.64 1109.11 1042.64 1051.4 "610" "46,457" "bitbc"
"Mar 27, 2017" 1030.89 1098.47 1014.59 1072.42 "1204" "44,854" "bitbc"
"Mar 26, 2017" 1047.68 1078.68 987.08 1027.33 "67" "45,585" "bitbc"
"Mar 25, 2017" 1028.03 1058.35 963.23 1047.29 "359" "44,771" "bitbc"
"Mar 24, 2017" 1072.98 1139.08 1009.22 1026.68 "985" "46,503" "bitbc"
"Mar 23, 2017" 1185.39 1185.67 1067.46 1078.71 "1159" "50,071" "bitbc"
"Mar 22, 2017" 1175.59 1201.16 1066.27 1184.44 "1074" "49,772" "bitbc"
"Mar 21, 2017" 1153.86 1247.62 1117.91 1177.65 "1302" "51,748" "bitbc"
"Mar 20, 2017" 1163.75 1278.5 1135.99 1151.25 "1093" "52,124" "bitbc"
"Mar 19, 2017" 1024.64 1187.46 1002.47 1163.46 "757" "45,893" "bitbc"
"Mar 18, 2017" 1302.59 1329.84 1007.61 1027.4 "12556" "50,158" "bitbc"
"Mar 17, 2017" 1514.12 1583.94 1278.47 1304.03 "2115" "58,831" "bitbc"
"Mar 16, 2017" 1447.87 1636.06 1411.28 1521.64 "1246" "56,619" "bitbc"
"Mar 15, 2017" 1593 1593 1315.06 1470.26 "1877" "62,629" "bitbc"
"Mar 14, 2017" 1262.96 1610.35 1227.54 1598.72 "483" "49,556" "bitbc"
"Mar 13, 2017" 1307.54 1347.49 1227.03 1262.82 "504" "51,541" "bitbc"
"Mar 12, 2017" 1171.47 1355.12 1169.8 1305.84 "8" "46,259" "bitbc"
"Mar 11, 2017" 969.02 1207.85 967.08 1171.02 "508" "38,263" "bitbc"
"Mar 10, 2017" 1324.75 1345.29 954.88 971.35 "414" "52,309" "bitbc"
"Mar 09, 2017" 1255.73 1337.73 1236.15 1326.61 "26" "49,787" "bitbc"
"Mar 08, 2017" 1290.04 1328.88 1255.26 1256.5 "20" "50,937" "bitbc"
"Mar 07, 2017" 1319.16 1364.19 1284.07 1290.15 "58" "52,087" "bitbc"
"Mar 06, 2017" 1414.16 1461.65 1275.52 1310.48 "370" "56,545" "bitbc"
"Mar 05, 2017" 1401.54 1454 1325.47 1416.31 "526" "57,059" "bitbc"
"Mar 04, 2017" 1375.75 3727.82 1307.96 1399.21 "941" "55,821" "bitbc"
"Mar 03, 2017" 1427.02 1427.02 1311.89 1375.45 "179" "58,050" "bitbc"
"Mar 02, 2017" 1325.63 1430.33 1266.41 1409 "850" "54,253" "bitbc"
"Mar 01, 2017" 1238.33 1380.65 1225.85 1319.95 "154" "51,278" "bitbc"
"Feb 28, 2017" 1265.79 1377.21 1029.69 1227.39 "5074" "55,028" "bitbc"
"Feb 27, 2017" 1201.94 1270.1 1201.59 1264.56 "209" "52,398" "bitbc"
"Feb 26, 2017" 1239.25 1250.93 1200.8 1202.65 "10" "54,025" "bitbc"
"Feb 25, 2017" 1253.46 1268.19 1133.89 1237.17 "423" "54,624" "bitbc"
"Feb 24, 2017" 1241.8 1256.54 1205.43 1250.55 "153" "54,066" "bitbc"
"Feb 23, 2017" 1184.5 1247.06 1167.07 1239.73 "364" "51,571" "bitbc"
"Feb 22, 2017" 1192.1 1192.1 1097.78 1172.99 "1277" "51,727" "bitbc"
"Feb 21, 2018" 11175.7 11196.4 6978.69 9762.06 "32765" "16,841,800" "rmc"
"Feb 20, 2018" 11133.5 11712.3 11070 11189.7 "34054" "16,778,200" "rmc"
"Feb 19, 2018" 10561.6 11210 10461.4 11123.4 "34165" "15,916,300" "rmc"
"Feb 18, 2018" 11401.8 11596.5 10477.2 10610.4 "10485" "17,182,500" "rmc"
"Feb 17, 2018" 10247.2 11434.1 10115.3 11366.9 "17901" "15,442,500" "rmc"
"Feb 16, 2018" 12000.6 12263.3 10107 10249.5 "14729" "18,084,900" "rmc"
"Feb 15, 2018" 9122.88 12217.8 9019.44 12052.1 "62108" "13,748,200" "rmc"
"Feb 14, 2018" 8055.69 9740.77 8055.69 9117.94 "30499" "12,139,900" "rmc"
"Feb 13, 2018" 8363.69 8622.14 7987.67 8079.78 "33206" "12,604,100" "rmc"
"Feb 12, 2018" 8106.35 8832.58 8106.35 8348.5 "6086" "12,216,300" "rmc"
"Feb 11, 2018" 8660.23 8660.23 7983.58 8055.01 "19333" "13,051,000" "rmc"
"Feb 10, 2018" 8536.73 9612.58 8100.51 8667.64 "22483" "12,864,800" "rmc"
"Feb 09, 2018" 8899.6 9081.59 7662.74 8530.5 "22631" "13,411,700" "rmc"
"Feb 08, 2018" 7353.87 9114.13 7353.87 8872.31 "19806" "11,082,300" "rmc"
"Feb 07, 2018" 8370.68 8873.42 7368.1 7383.39 "68325" "12,614,600" "rmc"
"Feb 06, 2018" 7387.14 8590.84 6271.28 8461.93 "37301" "11,132,400" "rmc"
"Feb 05, 2018" 8959.59 9144.42 7086.24 7377.81 "31454" "13,502,100" "rmc"
"Feb 04, 2018" 9012.89 10501 8652.66 9047.33 "24021" "13,582,400" "rmc"
"Feb 03, 2018" 8725.57 9489.62 8254.04 9008.27 "19610" "13,149,400" "rmc"
"Feb 02, 2018" 8940.05 9055.43 7574.45 8695.89 "20439" "13,472,700" "rmc"
"Feb 01, 2018" 9644.49 10371.9 8725.95 8958.55 "86057" "14,534,200" "rmc"
"Jan 31, 2018" 9382.28 9837.86 9031.24 9622.12 "61781" "14,139,100" "rmc"
"Jan 30, 2018" 10971.9 10971.9 9258.39 9426.84 "56351" "16,534,700" "rmc"
"Jan 29, 2018" 12277.3 12436.2 10647.4 10968.3 "67769" "18,501,800" "rmc"
"Jan 28, 2018" 11674.2 12680.1 10864.2 12289 "96317" "17,593,100" "rmc"
"Jan 27, 2018" 11237.6 12006.2 9629.31 11614.8 "253032" "16,935,100" "rmc"
"Jan 26, 2018" 12988 13517.5 10794.9 11703.9 "100648" "19,572,900" "rmc"
"Jan 25, 2018" 12394.8 13711.2 12247.7 13022.6 "89077" "18,679,000" "rmc"
"Jan 24, 2018" 11294.5 13639.1 10988.9 12194.2 "57081" "17,020,900" "rmc"
"Jan 23, 2018" 12665.4 18569.8 11301 11301 "41928" "19,086,800" "rmc"
"Feb 21, 2018" 11372.2 11418.5 10479.1 10690.4 "9405340000" "191,927,000,000" "bitcoin"
"Feb 20, 2018" 11231.8 11958.5 11231.8 11403.7 "9926540000" "189,536,000,000" "bitcoin"
"Feb 19, 2018" 10552.6 11273.8 10513.2 11225.3 "7652090000" "178,055,000,000" "bitcoin"
"Feb 18, 2018" 11123.4 11349.8 10326 10551.8 "8744010000" "187,663,000,000" "bitcoin"
"Feb 17, 2018" 10207.5 11139.5 10149.4 11112.7 "8660880000" "172,191,000,000" "bitcoin"
"Feb 16, 2018" 10135.7 10324.1 9824.82 10233.9 "7296160000" "170,960,000,000" "bitcoin"
"Feb 15, 2018" 9488.32 10234.8 9395.58 10166.4 "9062540000" "160,025,000,000" "bitcoin"
"Feb 14, 2018" 8599.92 9518.54 8599.92 9494.63 "7909820000" "145,023,000,000" "bitcoin"
"Feb 13, 2018" 8926.72 8958.47 8455.41 8598.31 "5696720000" "150,516,000,000" "bitcoin"
"Feb 12, 2018" 8141.43 8985.92 8141.43 8926.57 "6256440000" "137,258,000,000" "bitcoin"
"Feb 11, 2018" 8616.13 8616.13 7931.1 8129.97 "6122190000" "145,245,000,000" "bitcoin"
"Feb 10, 2018" 8720.08 9122.55 8295.47 8621.9 "7780960000" "146,981,000,000" "bitcoin"
"Feb 09, 2018" 8271.84 8736.98 7884.71 8736.98 "6784820000" "139,412,000,000" "bitcoin"
"Feb 08, 2018" 7637.86 8558.77 7637.86 8265.59 "9346750000" "128,714,000,000" "bitcoin"
"Feb 07, 2018" 7755.49 8509.11 7236.79 7621.3 "9169280000" "130,683,000,000" "bitcoin"
"Feb 06, 2018" 7051.75 7850.7 6048.26 7754 "13999800000" "118,810,000,000" "bitcoin"
"Feb 05, 2018" 8270.54 8364.84 6756.68 6955.27 "9285290000" "139,325,000,000" "bitcoin"
"Feb 04, 2018" 9175.7 9334.87 8031.22 8277.01 "7073550000" "154,553,000,000" "bitcoin"
"Feb 03, 2018" 8852.12 9430.75 8251.63 9174.91 "7263790000" "149,085,000,000" "bitcoin"
"Feb 02, 2018" 9142.28 9142.28 7796.49 8830.75 "12726900000" "153,953,000,000" "bitcoin"
"Feb 01, 2018" 10237.3 10288.8 8812.28 9170.54 "9959400000" "172,372,000,000" "bitcoin"
"Jan 31, 2018" 10108.2 10381.6 9777.42 10221.1 "8041160000" "170,183,000,000" "bitcoin"
"Jan 30, 2018" 11306.8 11307.2 10036.2 10106.3 "8637860000" "190,339,000,000" "bitcoin"
"Jan 29, 2018" 11755.5 11875.6 11179.2 11296.4 "7107360000" "197,871,000,000" "bitcoin"
"Jan 28, 2018" 11475.3 12040.3 11475.3 11786.3 "8350360000" "193,133,000,000" "bitcoin"
"Jan 27, 2018" 11174.9 11614.9 10989.2 11440.7 "7583270000" "188,054,000,000" "bitcoin"
"Jan 26, 2018" 11256 11656.7 10470.3 11171.4 "9746200000" "189,398,000,000" "bitcoin"
"Jan 25, 2018" 11421.7 11785.7 11057.4 11259.4 "8873170000" "192,163,000,000" "bitcoin"
"Jan 24, 2018" 10903.4 11501.4 10639.8 11359.4 "9940990000" "183,419,000,000" "bitcoin"
"Jan 23, 2018" 10944.5 11377.6 10129.7 10868.4 "9660610000" "184,087,000,000" "bitcoin"
"Jan 22, 2018" 11633.1 11966.4 10240.2 10931.4 "10537400000" "195,645,000,000" "bitcoin"
"Jan 21, 2018" 12889.2 12895.9 11288.2 11600.1 "9935180000" "216,740,000,000" "bitcoin"
"Jan 20, 2018" 11656.2 13103 11656.2 12899.2 "11801700000" "195,979,000,000" "bitcoin"
"Jan 19, 2018" 11429.8 11992.8 11172.1 11607.4 "10740400000" "192,150,000,000" "bitcoin"
"Jan 18, 2018" 11198.8 12107.3 10942.5 11474.9 "15020400000" "188,242,000,000" "bitcoin"
"Jan 17, 2018" 11431.1 11678 9402.29 11188.6 "18830600000" "192,123,000,000" "bitcoin"
"Jan 16, 2018" 13836.1 13843.1 10194.9 11490.5 "18853800000" "232,517,000,000" "bitcoin"
"Jan 15, 2018" 13767.3 14445.5 13641.7 13819.8 "12750800000" "231,334,000,000" "bitcoin"
"Jan 14, 2018" 14370.8 14511.8 13268 13772 "11084100000" "241,447,000,000" "bitcoin"
"Jan 13, 2018" 13952.4 14659.5 13952.4 14360.2 "12763600000" "234,391,000,000" "bitcoin"
"Jan 12, 2018" 13453.9 14229.9 13158.1 13980.6 "12065700000" "225,986,000,000" "bitcoin"
"Jan 11, 2018" 14968.2 15018.8 13105.9 13405.8 "16534100000" "251,387,000,000" "bitcoin"
"Jan 10, 2018" 14588.5 14973.3 13691.2 14973.3 "18500800000" "244,981,000,000" "bitcoin"
"Jan 09, 2018" 15123.7 15497.5 14424 14595.4 "1.666e+10" "253,935,000,000" "bitcoin"
"Jan 08, 2018" 16476.2 16537.9 14208.2 15170.1 "18413900000" "276,612,000,000" "bitcoin"
"Jan 07, 2018" 17527.3 17579.6 16087.7 16477.6 "1.5866e+10" "294,222,000,000" "bitcoin"
"Jan 06, 2018" 17462.1 17712.4 16764.6 17527 "18314600000" "293,091,000,000" "bitcoin"
"Jan 05, 2018" 15477.2 17705.2 15202.8 17429.5 "23840900000" "259,748,000,000" "bitcoin"
"Jan 04, 2018" 15270.7 15739.7 14522.2 15599.2 "21783200000" "256,250,000,000" "bitcoin"
"Jan 03, 2018" 14978.2 15572.8 14844.5 15201 "16871900000" "251,312,000,000" "bitcoin"
"Jan 02, 2018" 13625 15444.6 13163.6 14982.1 "16846600000" "228,579,000,000" "bitcoin"
"Jan 01, 2018" 14112.2 14112.2 13154.7 13657.2 "10291200000" "236,725,000,000" "bitcoin"
"Dec 31, 2017" 12897.7 14377.4 12755.6 14156.4 "12136300000" "216,326,000,000" "bitcoin"
"Dec 30, 2017" 14681.9 14681.9 12350.1 12952.2 "14452600000" "246,224,000,000" "bitcoin"
"Dec 29, 2017" 14695.8 15279 14307 14656.2 "13025500000" "246,428,000,000" "bitcoin"
"Dec 28, 2017" 15864.1 15888.4 13937.3 14606.5 "12336500000" "265,988,000,000" "bitcoin"
"Dec 27, 2017" 16163.5 16930.9 15114.3 15838.5 "12487600000" "270,976,000,000" "bitcoin"
"Dec 26, 2017" 14036.6 16461.2 14028.9 16099.8 "13454300000" "235,294,000,000" "bitcoin"
"Dec 25, 2017" 13995.9 14593 13448.9 14026.6 "10664700000" "234,590,000,000" "bitcoin"
"Dec 24, 2017" 14608.2 14626 12747.7 13925.8 "11572300000" "244,824,000,000" "bitcoin"
"Dec 23, 2017" 13948.7 15603.2 13828.8 14699.2 "1.3086e+10" "233,748,000,000" "bitcoin"
"Dec 22, 2017" 15898 15943.4 11833 13831.8 "2.2198e+10" "266,381,000,000" "bitcoin"
"Dec 21, 2017" 16642.4 17567.7 15342.7 15802.9 "16516600000" "278,827,000,000" "bitcoin"
"Dec 20, 2017" 17760.3 17934.7 16077.7 16624.6 "22149700000" "297,526,000,000" "bitcoin"
"Dec 19, 2017" 19118.3 19177.8 17275.4 17776.7 "16894500000" "320,242,000,000" "bitcoin"
"Dec 18, 2017" 19106.4 19371 18355.9 19114.2 "14839500000" "320,000,000,000" "bitcoin"
"Dec 17, 2017" 19475.8 20089 18974.1 19140.8 "13314600000" "326,141,000,000" "bitcoin"
"Dec 16, 2017" 17760.3 19716.7 17515.3 19497.4 "12740600000" "297,376,000,000" "bitcoin"
"Dec 15, 2017" 16601.3 18154.1 16601.3 17706.9 "1.431e+10" "277,936,000,000" "bitcoin"
"Dec 14, 2017" 16384.6 17085.8 16185.9 16564 "13777400000" "274,269,000,000" "bitcoin"
"Dec 13, 2017" 17500 17653.1 16039.7 16408.2 "12976900000" "292,900,000,000" "bitcoin"
"Dec 12, 2017" 16919.8 17781.8 16571.6 17415.4 "14603800000" "283,155,000,000" "bitcoin"
"Dec 11, 2017" 15427.4 17513.9 15404.8 16936.8 "12153900000" "258,147,000,000" "bitcoin"
"Dec 10, 2017" 15168.4 15850.6 13226.6 15455.4 "13433300000" "253,782,000,000" "bitcoin"
"Dec 09, 2017" 16523.3 16783 13674.9 15178.2 "13911300000" "276,415,000,000" "bitcoin"
"Dec 08, 2017" 17802.9 18353.4 14336.9 16569.4 "2.1136e+10" "297,787,000,000" "bitcoin"
"Dec 07, 2017" 14266.1 17899.7 14057.3 17899.7 "17950700000" "238,600,000,000" "bitcoin"
"Dec 06, 2017" 11923.4 14369.1 11923.4 14291.5 "12656300000" "199,390,000,000" "bitcoin"
"Dec 05, 2017" 11685.7 12032 11604.6 11916.7 "6895260000" "195,389,000,000" "bitcoin"
"Dec 04, 2017" 11315.4 11657.2 11081.8 11657.2 "6132410000" "189,172,000,000" "bitcoin"
"Dec 03, 2017" 11082.7 11858.7 10862 11323.2 "6608310000" "185,258,000,000" "bitcoin"
"Dec 02, 2017" 10978.3 11320.2 10905.1 11074.6 "5138500000" "183,490,000,000" "bitcoin"
"Dec 01, 2017" 10198.6 11046.7 9694.65 10975.6 "6783120000" "170,436,000,000" "bitcoin"
"Nov 30, 2017" 9906.79 10801 9202.05 10233.6 "8310690000" "165,537,000,000" "bitcoin"
"Nov 29, 2017" 10077.4 11517.4 9601.03 9888.61 "11568800000" "168,367,000,000" "bitcoin"
"Nov 28, 2017" 9823.43 10125.7 9736.3 10058.8 "6348820000" "164,104,000,000" "bitcoin"
"Nov 27, 2017" 9352.72 9818.35 9352.72 9818.35 "5653320000" "156,221,000,000" "bitcoin"
"Nov 26, 2017" 8789.04 9522.93 8775.59 9330.55 "5475580000" "146,789,000,000" "bitcoin"
"Nov 25, 2017" 8241.71 8790.92 8191.15 8790.92 "4342060000" "137,632,000,000" "bitcoin"
"Nov 24, 2017" 8074.02 8374.16 7940.93 8253.69 "5058610000" "134,816,000,000" "bitcoin"
"Nov 23, 2017" 8232.38 8267.4 8038.77 8038.77 "4225180000" "137,444,000,000" "bitcoin"
"Nov 22, 2017" 8077.95 8302.26 8075.47 8253.55 "3633530000" "134,851,000,000" "bitcoin"
"Nov 21, 2017" 8205.74 8348.66 7762.71 8071.26 "4277610000" "136,967,000,000" "bitcoin"
"Nov 20, 2017" 8039.07 8336.86 7949.36 8200.64 "3488450000" "134,167,000,000" "bitcoin"
"Nov 19, 2017" 7766.03 8101.91 7694.1 8036.49 "3149320000" "129,595,000,000" "bitcoin"
"Nov 18, 2017" 7697.21 7884.99 7463.44 7790.15 "3667190000" "128,425,000,000" "bitcoin"
"Nov 17, 2017" 7853.57 8004.59 7561.09 7708.99 "4651670000" "131,026,000,000" "bitcoin"
"Nov 16, 2017" 7323.24 7967.38 7176.58 7871.69 "5123810000" "122,164,000,000" "bitcoin"
"Nov 15, 2017" 6634.76 7342.25 6634.76 7315.54 "4200880000" "110,667,000,000" "bitcoin"
"Nov 14, 2017" 6561.48 6764.98 6461.75 6635.75 "3197110000" "109,434,000,000" "bitcoin"
"Nov 13, 2017" 5938.25 6811.19 5844.29 6559.49 "6263250000" "99,029,000,000" "bitcoin"
"Nov 12, 2017" 6295.45 6625.05 5519.01 5950.07 "8957350000" "104,980,000,000" "bitcoin"
"Nov 11, 2017" 6618.61 6873.15 6204.22 6357.6 "4908680000" "110,362,000,000" "bitcoin"
"Nov 10, 2017" 7173.73 7312 6436.87 6618.14 "5208250000" "119,607,000,000" "bitcoin"
"Nov 09, 2017" 7446.83 7446.83 7101.52 7143.58 "3226250000" "124,146,000,000" "bitcoin"
"Nov 08, 2017" 7141.38 7776.42 7114.02 7459.69 "4602200000" "119,041,000,000" "bitcoin"
"Nov 07, 2017" 7023.1 7253.32 7023.1 7144.38 "2326340000" "117,056,000,000" "bitcoin"
"Nov 06, 2017" 7403.22 7445.77 7007.31 7022.76 "3111900000" "123,379,000,000" "bitcoin"
"Nov 05, 2017" 7404.52 7617.48 7333.19 7407.41 "2380410000" "123,388,000,000" "bitcoin"
"Nov 04, 2017" 7164.48 7492.86 7031.28 7379.95 "2483800000" "119,376,000,000" "bitcoin"
"Nov 03, 2017" 7087.53 7461.29 7002.94 7207.76 "3369860000" "118,084,000,000" "bitcoin"
